"steps","date","interval","weekday","type"
0,2012-10-03,325,"Wednesday","weekday"
0,2012-10-03,330,"Wednesday","weekday"
0,2012-10-03,335,"Wednesday","weekday"
0,2012-10-03,340,"Wednesday","weekday"
0,2012-10-03,345,"Wednesday","weekday"
0,2012-10-03,350,"Wednesday","weekday"
0,2012-10-03,355,"Wednesday","weekday"
0,2012-10-03,400,"Wednesday","weekday"
0,2012-10-03,405,"Wednesday","weekday"
4,2012-10-03,410,"Wednesday","weekday"
0,2012-10-03,415,"Wednesday","weekday"
0,2012-10-03,420,"Wednesday","weekday"
0,2012-10-03,425,"Wednesday","weekday"
36,2012-10-03,430,"Wednesday","weekday"
0,2012-10-03,435,"Wednesday","weekday"
0,2012-10-03,440,"Wednesday","weekday"
0,2012-10-03,445,"Wednesday","weekday"
0,2012-10-03,450,"Wednesday","weekday"
0,2012-10-03,455,"Wednesday","weekday"
0,2012-10-03,500,"Wednesday","weekday"
0,2012-10-03,505,"Wednesday","weekday"
0,2012-10-03,510,"Wednesday","weekday"
0,2012-10-03,515,"Wednesday","weekday"
0,2012-10-03,520,"Wednesday","weekday"
0,2012-10-03,525,"Wednesday","weekday"
0,2012-10-03,530,"Wednesday","weekday"
25,2012-10-03,535,"Wednesday","weekday"
0,2012-10-03,540,"Wednesday","weekday"
0,2012-10-03,545,"Wednesday","weekday"
90,2012-10-03,550,"Wednesday","weekday"
411,2012-10-03,555,"Wednesday","weekday"
413,2012-10-03,600,"Wednesday","weekday"
415,2012-10-03,605,"Wednesday","weekday"
519,2012-10-03,610,"Wednesday","weekday"
529,2012-10-03,615,"Wednesday","weekday"
613,2012-10-03,620,"Wednesday","weekday"
562,2012-10-03,625,"Wednesday","weekday"
612,2012-10-03,630,"Wednesday","weekday"
534,2012-10-03,635,"Wednesday","weekday"
323,2012-10-03,640,"Wednesday","weekday"
600,2012-10-03,645,"Wednesday","weekday"
533,2012-10-03,650,"Wednesday","weekday"
251,2012-10-03,655,"Wednesday","weekday"
56,2012-10-03,700,"Wednesday","weekday"
0,2012-10-03,705,"Wednesday","weekday"
32,2012-10-03,710,"Wednesday","weekday"
80,2012-10-03,715,"Wednesday","weekday"
10,2012-10-03,720,"Wednesday","weekday"
9,2012-10-03,725,"Wednesday","weekday"
145,2012-10-03,730,"Wednesday","weekday"
46,2012-10-03,735,"Wednesday","weekday"
0,2012-10-03,740,"Wednesday","weekday"
44,2012-10-03,745,"Wednesday","weekday"
126,2012-10-03,750,"Wednesday","weekday"
42,2012-10-03,755,"Wednesday","weekday"
138,2012-10-03,800,"Wednesday","weekday"
53,2012-10-03,805,"Wednesday","weekday"
0,2012-10-03,810,"Wednesday","weekday"
0,2012-10-03,815,"Wednesday","weekday"
22,2012-10-03,820,"Wednesday","weekday"
57,2012-10-03,825,"Wednesday","weekday"
161,2012-10-03,830,"Wednesday","weekday"
19,2012-10-03,835,"Wednesday","weekday"
15,2012-10-03,840,"Wednesday","weekday"
0,2012-10-03,845,"Wednesday","weekday"
16,2012-10-03,850,"Wednesday","weekday"
0,2012-10-03,855,"Wednesday","weekday"
0,2012-10-03,900,"Wednesday","weekday"
8,2012-10-03,905,"Wednesday","weekday"
0,2012-10-03,910,"Wednesday","weekday"
51,2012-10-03,915,"Wednesday","weekday"
516,2012-10-03,920,"Wednesday","weekday"
245,2012-10-03,925,"Wednesday","weekday"
0,2012-10-03,930,"Wednesday","weekday"
161,2012-10-03,935,"Wednesday","weekday"
7,2012-10-03,940,"Wednesday","weekday"
0,2012-10-03,945,"Wednesday","weekday"
0,2012-10-03,950,"Wednesday","weekday"
0,2012-10-03,955,"Wednesday","weekday"
0,2012-10-03,1000,"Wednesday","weekday"
0,2012-10-03,1005,"Wednesday","weekday"
0,2012-10-03,1010,"Wednesday","weekday"
0,2012-10-03,1015,"Wednesday","weekday"
0,2012-10-03,1020,"Wednesday","weekday"
0,2012-10-03,1025,"Wednesday","weekday"
0,2012-10-03,1030,"Wednesday","weekday"
0,2012-10-03,1035,"Wednesday","weekday"
0,2012-10-03,1040,"Wednesday","weekday"
0,2012-10-03,1045,"Wednesday","weekday"
0,2012-10-03,1050,"Wednesday","weekday"
0,2012-10-03,1055,"Wednesday","weekday"
0,2012-10-03,1100,"Wednesday","weekday"
0,2012-10-03,1105,"Wednesday","weekday"
0,2012-10-03,1110,"Wednesday","weekday"
0,2012-10-03,1115,"Wednesday","weekday"
0,2012-10-03,1120,"Wednesday","weekday"
0,2012-10-03,1125,"Wednesday","weekday"
0,2012-10-03,1130,"Wednesday","weekday"
72,2012-10-03,1135,"Wednesday","weekday"
73,2012-10-03,1140,"Wednesday","weekday"
0,2012-10-03,1145,"Wednesday","weekday"
0,2012-10-03,1150,"Wednesday","weekday"
116,2012-10-03,1155,"Wednesday","weekday"
97,2012-10-03,1200,"Wednesday","weekday"
0,2012-10-03,1205,"Wednesday","weekday"
0,2012-10-03,1210,"Wednesday","weekday"
0,2012-10-03,1215,"Wednesday","weekday"
0,2012-10-03,1220,"Wednesday","weekday"
0,2012-10-03,1225,"Wednesday","weekday"
15,2012-10-03,1230,"Wednesday","weekday"
0,2012-10-03,1235,"Wednesday","weekday"
0,2012-10-03,1240,"Wednesday","weekday"
0,2012-10-03,1245,"Wednesday","weekday"
0,2012-10-03,1250,"Wednesday","weekday"
0,2012-10-03,1255,"Wednesday","weekday"
80,2012-10-03,1300,"Wednesday","weekday"
69,2012-10-03,1305,"Wednesday","weekday"
0,2012-10-03,1310,"Wednesday","weekday"
0,2012-10-03,1315,"Wednesday","weekday"
0,2012-10-03,1320,"Wednesday","weekday"
0,2012-10-03,1325,"Wednesday","weekday"
0,2012-10-03,1330,"Wednesday","weekday"
0,2012-10-03,1335,"Wednesday","weekday"
0,2012-10-03,1340,"Wednesday","weekday"
99,2012-10-03,1345,"Wednesday","weekday"
100,2012-10-03,1350,"Wednesday","weekday"
0,2012-10-03,1355,"Wednesday","weekday"
0,2012-10-03,1400,"Wednesday","weekday"
33,2012-10-03,1405,"Wednesday","weekday"
0,2012-10-03,1410,"Wednesday","weekday"
0,2012-10-03,1415,"Wednesday","weekday"
7,2012-10-03,1420,"Wednesday","weekday"
0,2012-10-03,1425,"Wednesday","weekday"
0,2012-10-03,1430,"Wednesday","weekday"
0,2012-10-03,1435,"Wednesday","weekday"
0,2012-10-03,1440,"Wednesday","weekday"
0,2012-10-03,1445,"Wednesday","weekday"
0,2012-10-03,1450,"Wednesday","weekday"
0,2012-10-03,1455,"Wednesday","weekday"
0,2012-10-03,1500,"Wednesday","weekday"
0,2012-10-03,1505,"Wednesday","weekday"
0,2012-10-03,1510,"Wednesday","weekday"
0,2012-10-03,1515,"Wednesday","weekday"
0,2012-10-03,1520,"Wednesday","weekday"
0,2012-10-03,1525,"Wednesday","weekday"
0,2012-10-03,1530,"Wednesday","weekday"
0,2012-10-03,1535,"Wednesday","weekday"
0,2012-10-03,1540,"Wednesday","weekday"
88,2012-10-03,1545,"Wednesday","weekday"
154,2012-10-03,1550,"Wednesday","weekday"
0,2012-10-03,1555,"Wednesday","weekday"
20,2012-10-03,1600,"Wednesday","weekday"
0,2012-10-03,1605,"Wednesday","weekday"
0,2012-10-03,1610,"Wednesday","weekday"
0,2012-10-03,1615,"Wednesday","weekday"
0,2012-10-03,1620,"Wednesday","weekday"
0,2012-10-03,1625,"Wednesday","weekday"
0,2012-10-03,1630,"Wednesday","weekday"
0,2012-10-03,1635,"Wednesday","weekday"
0,2012-10-03,1640,"Wednesday","weekday"
0,2012-10-03,1645,"Wednesday","weekday"
0,2012-10-03,1650,"Wednesday","weekday"
0,2012-10-03,1655,"Wednesday","weekday"
0,2012-10-03,1700,"Wednesday","weekday"
0,2012-10-03,1705,"Wednesday","weekday"
198,2012-10-03,1710,"Wednesday","weekday"
61,2012-10-03,1715,"Wednesday","weekday"
75,2012-10-03,1720,"Wednesday","weekday"
0,2012-10-03,1725,"Wednesday","weekday"
0,2012-10-03,1730,"Wednesday","weekday"
193,2012-10-03,1735,"Wednesday","weekday"
298,2012-10-03,1740,"Wednesday","weekday"
0,2012-10-03,1745,"Wednesday","weekday"
15,2012-10-03,1750,"Wednesday","weekday"
21,2012-10-03,1755,"Wednesday","weekday"
0,2012-10-03,1800,"Wednesday","weekday"
0,2012-10-03,1805,"Wednesday","weekday"
0,2012-10-03,1810,"Wednesday","weekday"
0,2012-10-03,1815,"Wednesday","weekday"
51,2012-10-03,1820,"Wednesday","weekday"
36,2012-10-03,1825,"Wednesday","weekday"
0,2012-10-03,1830,"Wednesday","weekday"
26,2012-10-03,1835,"Wednesday","weekday"
22,2012-10-03,1840,"Wednesday","weekday"
0,2012-10-03,1845,"Wednesday","weekday"
39,2012-10-03,1850,"Wednesday","weekday"
52,2012-10-03,1855,"Wednesday","weekday"
15,2012-10-03,1900,"Wednesday","weekday"
41,2012-10-03,1905,"Wednesday","weekday"
0,2012-10-03,1910,"Wednesday","weekday"
42,2012-10-03,1915,"Wednesday","weekday"
0,2012-10-03,1920,"Wednesday","weekday"
0,2012-10-03,1925,"Wednesday","weekday"
159,2012-10-03,1930,"Wednesday","weekday"
32,2012-10-03,1935,"Wednesday","weekday"
0,2012-10-03,1940,"Wednesday","weekday"
0,2012-10-03,1945,"Wednesday","weekday"
0,2012-10-03,1950,"Wednesday","weekday"
0,2012-10-03,1955,"Wednesday","weekday"
34,2012-10-03,2000,"Wednesday","weekday"
0,2012-10-03,2005,"Wednesday","weekday"
0,2012-10-03,2010,"Wednesday","weekday"
0,2012-10-03,2015,"Wednesday","weekday"
0,2012-10-03,2020,"Wednesday","weekday"
36,2012-10-03,2025,"Wednesday","weekday"
73,2012-10-03,2030,"Wednesday","weekday"
9,2012-10-03,2035,"Wednesday","weekday"
0,2012-10-03,2040,"Wednesday","weekday"
0,2012-10-03,2045,"Wednesday","weekday"
0,2012-10-03,2050,"Wednesday","weekday"
0,2012-10-03,2055,"Wednesday","weekday"
0,2012-10-03,2100,"Wednesday","weekday"
0,2012-10-03,2105,"Wednesday","weekday"
0,2012-10-03,2110,"Wednesday","weekday"
0,2012-10-03,2115,"Wednesday","weekday"
0,2012-10-03,2120,"Wednesday","weekday"
0,2012-10-03,2125,"Wednesday","weekday"
90,2012-10-03,2130,"Wednesday","weekday"
128,2012-10-03,2135,"Wednesday","weekday"
46,2012-10-03,2140,"Wednesday","weekday"
0,2012-10-03,2145,"Wednesday","weekday"
0,2012-10-03,2150,"Wednesday","weekday"
0,2012-10-03,2155,"Wednesday","weekday"
0,2012-10-03,2200,"Wednesday","weekday"
0,2012-10-03,2205,"Wednesday","weekday"
0,2012-10-03,2210,"Wednesday","weekday"
0,2012-10-03,2215,"Wednesday","weekday"
0,2012-10-03,2220,"Wednesday","weekday"
0,2012-10-03,2225,"Wednesday","weekday"
0,2012-10-03,2230,"Wednesday","weekday"
0,2012-10-03,2235,"Wednesday","weekday"
0,2012-10-03,2240,"Wednesday","weekday"
0,2012-10-03,2245,"Wednesday","weekday"
0,2012-10-03,2250,"Wednesday","weekday"
0,2012-10-03,2255,"Wednesday","weekday"
0,2012-10-03,2300,"Wednesday","weekday"
0,2012-10-03,2305,"Wednesday","weekday"
0,2012-10-03,2310,"Wednesday","weekday"
0,2012-10-03,2315,"Wednesday","weekday"
0,2012-10-03,2320,"Wednesday","weekday"
0,2012-10-03,2325,"Wednesday","weekday"
0,2012-10-03,2330,"Wednesday","weekday"
0,2012-10-03,2335,"Wednesday","weekday"
0,2012-10-03,2340,"Wednesday","weekday"
8,2012-10-03,2345,"Wednesday","weekday"
0,2012-10-03,2350,"Wednesday","weekday"
0,2012-10-03,2355,"Wednesday","weekday"
47,2012-10-04,0,"Thursday","weekday"
0,2012-10-04,5,"Thursday","weekday"
0,2012-10-04,10,"Thursday","weekday"
0,2012-10-04,15,"Thursday","weekday"
0,2012-10-04,20,"Thursday","weekday"
0,2012-10-04,25,"Thursday","weekday"
0,2012-10-04,30,"Thursday","weekday"
0,2012-10-04,35,"Thursday","weekday"
0,2012-10-04,40,"Thursday","weekday"
0,2012-10-04,45,"Thursday","weekday"
0,2012-10-04,50,"Thursday","weekday"
0,2012-10-04,55,"Thursday","weekday"
0,2012-10-04,100,"Thursday","weekday"
0,2012-10-04,105,"Thursday","weekday"
0,2012-10-04,110,"Thursday","weekday"
0,2012-10-04,115,"Thursday","weekday"
0,2012-10-04,120,"Thursday","weekday"
0,2012-10-04,125,"Thursday","weekday"
0,2012-10-04,130,"Thursday","weekday"
0,2012-10-04,135,"Thursday","weekday"
0,2012-10-04,140,"Thursday","weekday"
0,2012-10-04,145,"Thursday","weekday"
0,2012-10-04,150,"Thursday","weekday"
0,2012-10-04,155,"Thursday","weekday"
0,2012-10-04,200,"Thursday","weekday"
0,2012-10-04,205,"Thursday","weekday"
0,2012-10-04,210,"Thursday","weekday"
0,2012-10-04,215,"Thursday","weekday"
0,2012-10-04,220,"Thursday","weekday"
0,2012-10-04,225,"Thursday","weekday"
0,2012-10-04,230,"Thursday","weekday"
0,2012-10-04,235,"Thursday","weekday"
0,2012-10-04,240,"Thursday","weekday"
0,2012-10-04,245,"Thursday","weekday"
0,2012-10-04,250,"Thursday","weekday"
0,2012-10-04,255,"Thursday","weekday"
0,2012-10-04,300,"Thursday","weekday"
0,2012-10-04,305,"Thursday","weekday"
0,2012-10-04,310,"Thursday","weekday"
0,2012-10-04,315,"Thursday","weekday"
0,2012-10-04,320,"Thursday","weekday"
0,2012-10-04,325,"Thursday","weekday"
0,2012-10-04,330,"Thursday","weekday"
0,2012-10-04,335,"Thursday","weekday"
0,2012-10-04,340,"Thursday","weekday"
0,2012-10-04,345,"Thursday","weekday"
0,2012-10-04,350,"Thursday","weekday"
0,2012-10-04,355,"Thursday","weekday"
0,2012-10-04,400,"Thursday","weekday"
0,2012-10-04,405,"Thursday","weekday"
0,2012-10-04,410,"Thursday","weekday"
0,2012-10-04,415,"Thursday","weekday"
0,2012-10-04,420,"Thursday","weekday"
0,2012-10-04,425,"Thursday","weekday"
0,2012-10-04,430,"Thursday","weekday"
0,2012-10-04,435,"Thursday","weekday"
0,2012-10-04,440,"Thursday","weekday"
0,2012-10-04,445,"Thursday","weekday"
0,2012-10-04,450,"Thursday","weekday"
0,2012-10-04,455,"Thursday","weekday"
0,2012-10-04,500,"Thursday","weekday"
0,2012-10-04,505,"Thursday","weekday"
7,2012-10-04,510,"Thursday","weekday"
18,2012-10-04,515,"Thursday","weekday"
57,2012-10-04,520,"Thursday","weekday"
40,2012-10-04,525,"Thursday","weekday"
0,2012-10-04,530,"Thursday","weekday"
0,2012-10-04,535,"Thursday","weekday"
0,2012-10-04,540,"Thursday","weekday"
0,2012-10-04,545,"Thursday","weekday"
16,2012-10-04,550,"Thursday","weekday"
1,2012-10-04,555,"Thursday","weekday"
0,2012-10-04,600,"Thursday","weekday"
18,2012-10-04,605,"Thursday","weekday"
20,2012-10-04,610,"Thursday","weekday"
40,2012-10-04,615,"Thursday","weekday"
36,2012-10-04,620,"Thursday","weekday"
17,2012-10-04,625,"Thursday","weekday"
49,2012-10-04,630,"Thursday","weekday"
86,2012-10-04,635,"Thursday","weekday"
49,2012-10-04,640,"Thursday","weekday"
0,2012-10-04,645,"Thursday","weekday"
29,2012-10-04,650,"Thursday","weekday"
59,2012-10-04,655,"Thursday","weekday"
7,2012-10-04,700,"Thursday","weekday"
25,2012-10-04,705,"Thursday","weekday"
30,2012-10-04,710,"Thursday","weekday"
31,2012-10-04,715,"Thursday","weekday"
7,2012-10-04,720,"Thursday","weekday"
18,2012-10-04,725,"Thursday","weekday"
113,2012-10-04,730,"Thursday","weekday"
181,2012-10-04,735,"Thursday","weekday"
87,2012-10-04,740,"Thursday","weekday"
0,2012-10-04,745,"Thursday","weekday"
0,2012-10-04,750,"Thursday","weekday"
0,2012-10-04,755,"Thursday","weekday"
57,2012-10-04,800,"Thursday","weekday"
99,2012-10-04,805,"Thursday","weekday"
507,2012-10-04,810,"Thursday","weekday"
522,2012-10-04,815,"Thursday","weekday"
510,2012-10-04,820,"Thursday","weekday"
519,2012-10-04,825,"Thursday","weekday"
508,2012-10-04,830,"Thursday","weekday"
423,2012-10-04,835,"Thursday","weekday"
499,2012-10-04,840,"Thursday","weekday"
259,2012-10-04,845,"Thursday","weekday"
31,2012-10-04,850,"Thursday","weekday"
17,2012-10-04,855,"Thursday","weekday"
0,2012-10-04,900,"Thursday","weekday"
0,2012-10-04,905,"Thursday","weekday"
0,2012-10-04,910,"Thursday","weekday"
0,2012-10-04,915,"Thursday","weekday"
0,2012-10-04,920,"Thursday","weekday"
17,2012-10-04,925,"Thursday","weekday"
0,2012-10-04,930,"Thursday","weekday"
145,2012-10-04,935,"Thursday","weekday"
453,2012-10-04,940,"Thursday","weekday"
229,2012-10-04,945,"Thursday","weekday"
144,2012-10-04,950,"Thursday","weekday"
0,2012-10-04,955,"Thursday","weekday"
0,2012-10-04,1000,"Thursday","weekday"
0,2012-10-04,1005,"Thursday","weekday"
82,2012-10-04,1010,"Thursday","weekday"
0,2012-10-04,1015,"Thursday","weekday"
0,2012-10-04,1020,"Thursday","weekday"
0,2012-10-04,1025,"Thursday","weekday"
0,2012-10-04,1030,"Thursday","weekday"
0,2012-10-04,1035,"Thursday","weekday"
0,2012-10-04,1040,"Thursday","weekday"
0,2012-10-04,1045,"Thursday","weekday"
0,2012-10-04,1050,"Thursday","weekday"
0,2012-10-04,1055,"Thursday","weekday"
0,2012-10-04,1100,"Thursday","weekday"
0,2012-10-04,1105,"Thursday","weekday"
0,2012-10-04,1110,"Thursday","weekday"
0,2012-10-04,1115,"Thursday","weekday"
0,2012-10-04,1120,"Thursday","weekday"
180,2012-10-04,1125,"Thursday","weekday"
21,2012-10-04,1130,"Thursday","weekday"
0,2012-10-04,1135,"Thursday","weekday"
0,2012-10-04,1140,"Thursday","weekday"
0,2012-10-04,1145,"Thursday","weekday"
0,2012-10-04,1150,"Thursday","weekday"
0,2012-10-04,1155,"Thursday","weekday"
160,2012-10-04,1200,"Thursday","weekday"
79,2012-10-04,1205,"Thursday","weekday"
0,2012-10-04,1210,"Thursday","weekday"
0,2012-10-04,1215,"Thursday","weekday"
0,2012-10-04,1220,"Thursday","weekday"
46,2012-10-04,1225,"Thursday","weekday"
66,2012-10-04,1230,"Thursday","weekday"
127,2012-10-04,1235,"Thursday","weekday"
0,2012-10-04,1240,"Thursday","weekday"
0,2012-10-04,1245,"Thursday","weekday"
0,2012-10-04,1250,"Thursday","weekday"
0,2012-10-04,1255,"Thursday","weekday"
0,2012-10-04,1300,"Thursday","weekday"
0,2012-10-04,1305,"Thursday","weekday"
31,2012-10-04,1310,"Thursday","weekday"
0,2012-10-04,1315,"Thursday","weekday"
0,2012-10-04,1320,"Thursday","weekday"
0,2012-10-04,1325,"Thursday","weekday"
0,2012-10-04,1330,"Thursday","weekday"
0,2012-10-04,1335,"Thursday","weekday"
28,2012-10-04,1340,"Thursday","weekday"
496,2012-10-04,1345,"Thursday","weekday"
78,2012-10-04,1350,"Thursday","weekday"
0,2012-10-04,1355,"Thursday","weekday"
0,2012-10-04,1400,"Thursday","weekday"
0,2012-10-04,1405,"Thursday","weekday"
0,2012-10-04,1410,"Thursday","weekday"
0,2012-10-04,1415,"Thursday","weekday"
0,2012-10-04,1420,"Thursday","weekday"
0,2012-10-04,1425,"Thursday","weekday"
0,2012-10-04,1430,"Thursday","weekday"
77,2012-10-04,1435,"Thursday","weekday"
20,2012-10-04,1440,"Thursday","weekday"
7,2012-10-04,1445,"Thursday","weekday"
1,2012-10-04,1450,"Thursday","weekday"
128,2012-10-04,1455,"Thursday","weekday"
354,2012-10-04,1500,"Thursday","weekday"
310,2012-10-04,1505,"Thursday","weekday"
0,2012-10-04,1510,"Thursday","weekday"
0,2012-10-04,1515,"Thursday","weekday"
25,2012-10-04,1520,"Thursday","weekday"
15,2012-10-04,1525,"Thursday","weekday"
0,2012-10-04,1530,"Thursday","weekday"
0,2012-10-04,1535,"Thursday","weekday"
0,2012-10-04,1540,"Thursday","weekday"
0,2012-10-04,1545,"Thursday","weekday"
33,2012-10-04,1550,"Thursday","weekday"
33,2012-10-04,1555,"Thursday","weekday"
32,2012-10-04,1600,"Thursday","weekday"
66,2012-10-04,1605,"Thursday","weekday"
77,2012-10-04,1610,"Thursday","weekday"
0,2012-10-04,1615,"Thursday","weekday"
44,2012-10-04,1620,"Thursday","weekday"
0,2012-10-04,1625,"Thursday","weekday"
0,2012-10-04,1630,"Thursday","weekday"
0,2012-10-04,1635,"Thursday","weekday"
0,2012-10-04,1640,"Thursday","weekday"
0,2012-10-04,1645,"Thursday","weekday"
0,2012-10-04,1650,"Thursday","weekday"
0,2012-10-04,1655,"Thursday","weekday"
0,2012-10-04,1700,"Thursday","weekday"
0,2012-10-04,1705,"Thursday","weekday"
0,2012-10-04,1710,"Thursday","weekday"
0,2012-10-04,1715,"Thursday","weekday"
0,2012-10-04,1720,"Thursday","weekday"
40,2012-10-04,1725,"Thursday","weekday"
0,2012-10-04,1730,"Thursday","weekday"
37,2012-10-04,1735,"Thursday","weekday"
90,2012-10-04,1740,"Thursday","weekday"
53,2012-10-04,1745,"Thursday","weekday"
73,2012-10-04,1750,"Thursday","weekday"
92,2012-10-04,1755,"Thursday","weekday"
285,2012-10-04,1800,"Thursday","weekday"
527,2012-10-04,1805,"Thursday","weekday"
531,2012-10-04,1810,"Thursday","weekday"
547,2012-10-04,1815,"Thursday","weekday"
175,2012-10-04,1820,"Thursday","weekday"
114,2012-10-04,1825,"Thursday","weekday"
62,2012-10-04,1830,"Thursday","weekday"
0,2012-10-04,1835,"Thursday","weekday"
59,2012-10-04,1840,"Thursday","weekday"
65,2012-10-04,1845,"Thursday","weekday"
0,2012-10-04,1850,"Thursday","weekday"
101,2012-10-04,1855,"Thursday","weekday"
43,2012-10-04,1900,"Thursday","weekday"
0,2012-10-04,1905,"Thursday","weekday"
0,2012-10-04,1910,"Thursday","weekday"
0,2012-10-04,1915,"Thursday","weekday"
49,2012-10-04,1920,"Thursday","weekday"
21,2012-10-04,1925,"Thursday","weekday"
0,2012-10-04,1930,"Thursday","weekday"
16,2012-10-04,1935,"Thursday","weekday"
56,2012-10-04,1940,"Thursday","weekday"
0,2012-10-04,1945,"Thursday","weekday"
0,2012-10-04,1950,"Thursday","weekday"
0,2012-10-04,1955,"Thursday","weekday"
0,2012-10-04,2000,"Thursday","weekday"
0,2012-10-04,2005,"Thursday","weekday"
0,2012-10-04,2010,"Thursday","weekday"
0,2012-10-04,2015,"Thursday","weekday"
0,2012-10-04,2020,"Thursday","weekday"
0,2012-10-04,2025,"Thursday","weekday"
0,2012-10-04,2030,"Thursday","weekday"
0,2012-10-04,2035,"Thursday","weekday"
17,2012-10-04,2040,"Thursday","weekday"
15,2012-10-04,2045,"Thursday","weekday"
0,2012-10-04,2050,"Thursday","weekday"
0,2012-10-04,2055,"Thursday","weekday"
27,2012-10-04,2100,"Thursday","weekday"
106,2012-10-04,2105,"Thursday","weekday"
122,2012-10-04,2110,"Thursday","weekday"
41,2012-10-04,2115,"Thursday","weekday"
35,2012-10-04,2120,"Thursday","weekday"
6,2012-10-04,2125,"Thursday","weekday"
0,2012-10-04,2130,"Thursday","weekday"
0,2012-10-04,2135,"Thursday","weekday"
68,2012-10-04,2140,"Thursday","weekday"
0,2012-10-04,2145,"Thursday","weekday"
0,2012-10-04,2150,"Thursday","weekday"
0,2012-10-04,2155,"Thursday","weekday"
0,2012-10-04,2200,"Thursday","weekday"
0,2012-10-04,2205,"Thursday","weekday"
0,2012-10-04,2210,"Thursday","weekday"
0,2012-10-04,2215,"Thursday","weekday"
0,2012-10-04,2220,"Thursday","weekday"
0,2012-10-04,2225,"Thursday","weekday"
0,2012-10-04,2230,"Thursday","weekday"
0,2012-10-04,2235,"Thursday","weekday"
0,2012-10-04,2240,"Thursday","weekday"
0,2012-10-04,2245,"Thursday","weekday"
0,2012-10-04,2250,"Thursday","weekday"
0,2012-10-04,2255,"Thursday","weekday"
0,2012-10-04,2300,"Thursday","weekday"
0,2012-10-04,2305,"Thursday","weekday"
0,2012-10-04,2310,"Thursday","weekday"
0,2012-10-04,2315,"Thursday","weekday"
0,2012-10-04,2320,"Thursday","weekday"
0,2012-10-04,2325,"Thursday","weekday"
0,2012-10-04,2330,"Thursday","weekday"
0,2012-10-04,2335,"Thursday","weekday"
0,2012-10-04,2340,"Thursday","weekday"
0,2012-10-04,2345,"Thursday","weekday"
0,2012-10-04,2350,"Thursday","weekday"
0,2012-10-04,2355,"Thursday","weekday"
0,2012-10-05,0,"Friday","weekday"
0,2012-10-05,5,"Friday","weekday"
0,2012-10-05,10,"Friday","weekday"
0,2012-10-05,15,"Friday","weekday"
0,2012-10-05,20,"Friday","weekday"
0,2012-10-05,25,"Friday","weekday"
0,2012-10-05,30,"Friday","weekday"
0,2012-10-05,35,"Friday","weekday"
0,2012-10-05,40,"Friday","weekday"
0,2012-10-05,45,"Friday","weekday"
0,2012-10-05,50,"Friday","weekday"
0,2012-10-05,55,"Friday","weekday"
0,2012-10-05,100,"Friday","weekday"
0,2012-10-05,105,"Friday","weekday"
0,2012-10-05,110,"Friday","weekday"
0,2012-10-05,115,"Friday","weekday"
0,2012-10-05,120,"Friday","weekday"
0,2012-10-05,125,"Friday","weekday"
0,2012-10-05,130,"Friday","weekday"
0,2012-10-05,135,"Friday","weekday"
0,2012-10-05,140,"Friday","weekday"
